task,model_name,target_day,business_day,ds,hour_business,period,y_pred,y_true,age_days,day_gate
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,283.40442,359.0,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,266.67892,365.181,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,326.54562,367.178,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,279.29648,379.83,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,278.5351,364.117,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,140.87364,427.545,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,260.6772,361.868,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,61.19398,383.066,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,357.1417,427.313,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,5.91554,-37.501,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-1.1867567,-80.0,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,117.56782,-80.0,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,224.18849,19.208,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,362.2427,378.111,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,429.86987,407.284,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,423.3903,419.902,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,393.53214,421.851,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,372.0373,425.65,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,334.61963,414.733,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,30.16611,308.314,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,314.50504,393.158,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,378.0474108690287,391.734,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,368.3319803048204,364.117,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,415.6408706890602,414.733,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,127.71859233855626,308.314,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,251.9304752556073,383.066,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,389.184054391342,427.545,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,359.03939507649943,379.83,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,331.892944826992,343.835,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,356.0221166118535,359.0,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,326.0582818252634,365.181,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,78.29120072947985,-37.501,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,357.7468773651518,361.868,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,452.388705233595,425.65,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-4.195973050434873,-80.0,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,44.56617109864247,-80.0,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,87.12512011447052,-80.0,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,303.73533286632625,19.208,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,365.0344802324337,378.111,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,414.601882932768,407.284,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,459.5384723381546,419.902,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,466.14132394335417,421.851,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,372.0739162786465,367.178,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,463.673449602493,427.313,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,49.87947,-80.0,22,0.4103448275862069
realtime,sgdfnet,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,395.5796893500192,393.158,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-73.68677,-80.0,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,230.59662,364.117,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,373.2976989746094,393.158,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,321.3971252441406,379.83,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,318.92608642578125,361.868,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,324.95172119140625,365.181,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,341.5299987792969,359.0,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,371.5464172363281,343.835,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,426.53314208984375,391.734,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,238.9149627685547,427.545,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,-4.873435974121094,383.066,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,-62.21418380737305,308.314,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-66.53305053710938,-80.0,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-71.16240692138672,-80.0,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,427.01361083984375,421.851,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,-70.57817077636719,-80.0,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,401.8640441894531,427.313,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,414.46038818359375,425.65,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,372.03900146484375,414.733,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,436.5252990722656,419.902,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,422.3775024414063,407.284,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,407.8035888671875,378.111,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,70.74832153320312,19.208,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,-82.0683364868164,-37.501,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,270.52057,367.178,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,313.3656921386719,367.178,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,223.19427,379.83,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,216.48952,365.181,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,231.233,359.0,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,252.70279,343.835,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,276.5028,391.734,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,277.65607,427.545,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,126.926765,383.066,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,55.10547,308.314,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,-11.049133,-37.501,22,0.4103448275862069
realtime,timemixer,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,319.19073486328125,364.117,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-24.409027,-80.0,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,211.40784,361.868,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,180.7174,19.208,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,305.14386,378.111,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,407.40338,407.284,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,404.4209,419.902,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,404.9005,421.851,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,401.08228,425.65,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,383.02866,427.313,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,344.29248,414.733,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,312.75586,393.158,22,0.4103448275862069
realtime,timesfm,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,45.982956,-80.0,22,0.4103448275862069
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,222.90553,348.262,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,240.27751,219.361,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,241.20668,272.095,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,78.49027,-70.323,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,261.7228,335.13,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,307.97058,382.286,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,301.85043,379.931,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 09:00:00,9,9_16,183.07048,238.652,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,245.42989,309.745,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,86.75132,-80.0,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,248.99059,126.929,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,61.554626,-21.193,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,131.95872,-39.912,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,183.12738,-74.641,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,292.4429,326.403,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 18:00:00,18,17_24,357.15204,344.043,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 19:00:00,19,17_24,370.2999,340.306,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,343.80026,302.926,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,324.51697,334.888,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 23:00:00,23,17_24,273.13507,298.828,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,306.23105,366.828,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,342.1773,409.851,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,-30.199748811730217,-21.193,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,298.6244421559362,366.828,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,329.5717021372846,272.095,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,149.71355509417825,-80.0,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 09:00:00,9,9_16,331.89617933529155,238.652,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,332.3617006310852,348.262,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,314.3347969492835,219.361,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,348.8971533106921,379.931,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,366.8159164320937,309.745,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,359.6833358549617,335.13,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,384.1056259513598,382.286,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,-58.910944833693335,41.35,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,30.65658490299623,-70.323,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,304.41800620157176,126.929,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 23:00:00,23,17_24,217.93849651651243,298.828,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,-12.472701830835383,-39.912,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,119.36370656316818,-74.641,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-04 00:00:00,24,17_24,256.46555,103.542,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,303.7126729314612,326.403,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 18:00:00,18,17_24,387.2941105336872,344.043,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 19:00:00,19,17_24,335.5837313793194,340.306,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,325.7797806494144,302.926,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,315.3502904478963,334.888,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,379.33972080130775,409.851,21,0.4241379310344828
realtime,sgdfnet,2026-02-03,2026-02-03,2026-02-04 00:00:00,24,17_24,211.22652498432888,103.542,21,0.4241379310344828
realtime,rt916,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,65.558975,41.35,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,42.69864,-39.912,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,-10.003326416015623,-39.912,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-04 00:00:00,24,17_24,189.51744079589844,103.542,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,303.25762939453125,335.13,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,305.6128845214844,309.745,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,323.83758544921875,272.095,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,351.0770874023437,219.361,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,330.43463134765625,348.262,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,-27.910858154296875,-80.0,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,-15.29818344116211,-70.323,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,-42.96070861816406,41.35,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 09:00:00,9,9_16,113.21281433105467,238.652,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,305.6048278808594,382.286,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,225.005126953125,126.929,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,337.8568115234375,326.403,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 18:00:00,18,17_24,310.6047668457031,344.043,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 19:00:00,19,17_24,309.26025390625,340.306,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,269.8782043457031,302.926,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,270.357666015625,334.888,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,223.4771881103516,366.828,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,18.29940795898437,-74.641,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,312.6861877441406,409.851,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,324.07294,409.851,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,-33.060150146484375,-21.193,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 23:00:00,23,17_24,174.26646423339844,298.828,21,0.4241379310344828
realtime,timemixer,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,312.0644836425781,379.931,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,273.9572,382.286,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,243.43378,309.745,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,228.13828,272.095,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,199.94034,219.361,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,203.21153,348.262,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 09:00:00,9,9_16,244.5074,238.652,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,118.83144,-80.0,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,72.45816,-70.323,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,25.041473,41.35,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,-23.766006,-21.193,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,122.47107,-74.641,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,256.6037,335.13,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,289.375,379.931,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,216.31732,126.929,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,279.68924,326.403,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 18:00:00,18,17_24,308.8124,344.043,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 19:00:00,19,17_24,280.3619,340.306,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,262.28482,302.926,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,250.1303,334.888,21,0.4241379310344828
realtime,timesfm,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,232.98058,366.828,21,0.4241379310344828
